13-05-0055-46,13-014,huehuetenango,nenton,"colegio intercultural privado mixto ""ciencia aplicada""",cabecera municipal,57381713,joselino samayoa castillo,miguel angel hernández tórrez,privado,urbana,monolingue,sin jornada,semipresencial (fin de semana),huehuetenango
13-05-0058-46,13-014,huehuetenango,nenton,"colegio privado mixto ""nentonense""",cabecera municipal,50327661,joselino samayoa castillo,elvin abilio lópez granados,privado,urbana,monolingue,sin jornada,semipresencial (un día a la semana),huehuetenango
13-05-0061-46,13-014,huehuetenango,nenton,instituto nacional de educación diversificada,cabecera municipal,32303010,joselino samayoa castillo,maría teresa cano solis,oficial,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-06-0055-46,13-016,huehuetenango,san pedro necta,instituto nacional de educacion diversificada,aldea el tzalay,45809305,manrique ezequiel gómez recinos,irma clementa hernández villatoro,oficial,rural,monolingue,vespertina,diario(regular),huehuetenango
13-06-0066-46,13-016,huehuetenango,san pedro necta,"colegio mixto ""la concordia""",cabecera municipal,44955412,manrique ezequiel gómez recinos,francisco antonio castillo camposeco,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-06-0075-46,13-016,huehuetenango,san pedro necta,colegio integral empresarial sampedrano por madurez,cabecera municipal,53217751,manrique ezequiel gómez recinos,iris lucía cifuentes mazariegos,privado,urbana,monolingue,sin jornada,semipresencial (un día a la semana),huehuetenango
13-06-0077-46,13-016,huehuetenango,san pedro necta,colegio integral empresarial sampedrano por madurez,cabecera municipal,77226851,manrique ezequiel gómez recinos,iris lucía cifuentes mazariegos,privado,urbana,monolingue,matutina,diario(regular),huehuetenango
13-06-0078-46,13-016,huehuetenango,san pedro necta,colegio integral empresarial sampedrano por madurez,cabecera municipal,77226851,manrique ezequiel gómez recinos,iris lucía cifuentes mazariegos,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-06-0081-46,13-016,huehuetenango,san pedro necta,"colegio técnico integral ""curie""",cabecera municipal,30493515,manrique ezequiel gómez recinos,jackelyn yesenia martinez martinez,privado,rural,monolingue,sin jornada,semipresencial (un día a la semana),huehuetenango
13-06-0083-46,13-016,huehuetenango,san pedro necta,"colegio técnico integral ""curie""",cabecera municipal,30493515,manrique ezequiel gómez recinos,jackelyn yesenia martinez martinez,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-06-5758-46,13-016,huehuetenango,san pedro necta,colegio evangelico mixto getsemani,"san pedro necta, huehuetenango",77918301,manrique ezequiel gómez recinos,orbelio agustín calderón,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-06-6072-46,13-016,huehuetenango,san pedro necta,instituto privado mixto 'sampedrano',canton el llano,44955412,manrique ezequiel gómez recinos,francisco antonio castillo camposeco,privado,urbana,bilingue,vespertina,diario(regular),huehuetenango
13-07-0027-46,13-051,huehuetenango,jacaltenango,"liceo mixto privado ""camposeco""","cantón el llano, zona 5",57301938,cesar godínez girón,erick alberto rosales gómez,privado,urbana,monolingue,matutina,diario(regular),huehuetenango
13-07-0029-46,13-051,huehuetenango,jacaltenango,"liceo mixto privado ""camposeco""","canton el llano, zona 5",47154132,cesar godínez girón,sindy siomara jiménez silvestre,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-07-0054-46,13-051,huehuetenango,jacaltenango,liceo privado mixto intercultural de occidente,aldea buxup,53736913,cesar godínez girón,jenry juan delgado díaz,privado,rural,monolingue,vespertina,diario(regular),huehuetenango
13-07-0055-46,13-051,huehuetenango,jacaltenango,"instituto privado mixto diversificado ""jacaltenango""",cantón san sebastián,40902970,cesar godínez girón,josé fidencio delgado hernández,privado,urbana,bilingue,vespertina,diario(regular),huehuetenango
13-07-0056-46,13-051,huehuetenango,jacaltenango,"instituto privado mixto diversificado ""jacaltenango""",cantón san sebastián,59851269,cesar godínez girón,josé fidencio delgado hernández,privado,rural,monolingue,doble,diario(regular),huehuetenango
13-07-0064-46,13-051,huehuetenango,jacaltenango,"instituto privado mixto diversificado ""jacaltenango""",cantón san sebastian,59851269,cesar godínez girón,maría salomé ros sánchez,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-07-0066-46,13-051,huehuetenango,jacaltenango,"centro educativo comunitario ""san josé tzisbaj""","cantón parroquia, aldea tzisbaj",50601736,cesar godínez girón,cayetano jiménez domingo,privado,rural,bilingue,vespertina,diario(regular),huehuetenango
13-07-0067-46,13-051,huehuetenango,jacaltenango,instituto nacional de educación diversificada,cantón san sebastián,50062846,cesar godínez girón,jesús rodolfo camposeco silvestre,oficial,urbana,monolingue,doble,diario(regular),huehuetenango
13-07-0068-46,13-060,huehuetenango,jacaltenango,centro de educación extraescolar ceex,cabecera municipal,32124222,aroldo hosberi sosa lópez,adelaida maría hurtado lópez,privado,urbana,monolingue,doble,semipresencial,huehuetenango
13-07-0072-46,13-051,huehuetenango,jacaltenango,"liceo mixto privado ""camposeco""","cantón el llano, zona 5",47154132,cesar godínez girón,sindy siomara jiménez silvestre,privado,urbana,monolingue,sin jornada,semipresencial (un día a la semana),huehuetenango
13-07-0075-46,13-051,huehuetenango,jacaltenango,instituto nacional tecnológico,cantón san sebastián,32640401,cesar godínez girón,josé ismael díaz montejo,oficial,urbana,monolingue,doble,diario(regular),huehuetenango
13-07-6385-46,13-051,huehuetenango,jacaltenango,instituto privado mixto diversificado jacaltenango,cantón san sebastián,40902970,cesar godínez girón,josé fidencio delgado hernández,privado,urbana,bilingue,matutina,diario(regular),huehuetenango
13-07-6871-46,13-051,huehuetenango,jacaltenango,"liceo mixto privado ""camposeco""","cantón el llano, zona 5",47154132,cesar godínez girón,sindy siomara jiménez silvestre,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-08-0045-46,13-020,huehuetenango,san pedro soloma,"instituto particular mixto intercultural ""ciencia y desarrollo""","barrio esquipulas, zona 6",77806985,petrona sabina lópez lorenzo de antonio,jaime estuardo domínguez rodas,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-08-0046-46,13-020,huehuetenango,san pedro soloma,instituto normal mixto privado,"barrio el carmen, zona 2",57521085,petrona sabina lópez lorenzo de antonio,roni gepcer cano castellanos,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-08-0049-46,13-020,huehuetenango,san pedro soloma,liceo técnico liberador karol wojtila,barrio cotzan,40206637,petrona sabina lópez lorenzo de antonio,andrés bonifacio lópez andrés,privado,rural,monolingue,vespertina,diario(regular),huehuetenango
13-08-0058-46,13-020,huehuetenango,san pedro soloma,"colegio liceo técnico liberador ""karol wojtila""",barrio cotzan,45281085,petrona sabina lópez lorenzo de antonio,nidia karina escobedo morales,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-08-0059-46,13-020,huehuetenango,san pedro soloma,"colegio parroquial ""san pedro""",barrio el centro san pedro soloma,37147159,petrona sabina lópez lorenzo de antonio,maría rosa ramírez lópez,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-08-0062-46,13-021,huehuetenango,san pedro soloma,instituto particular mixto intercultural ciencia y desarrollo,"barrio esquipulas, zona 6",77806985,petrona sabina lópez lorenzo de antonio,jaime estuardo domínguez rodas,privado,urbana,monolingue,sin jornada,semipresencial (fin de semana),huehuetenango
13-08-0063-46,13-020,huehuetenango,san pedro soloma,"liceo técnico liberador ""karol wojtyla""",cabecera municipal,45281085,petrona sabina lópez lorenzo de antonio,nidia karina escobedo morales,privado,urbana,monolingue,sin jornada,semipresencial (un día a la semana),huehuetenango
13-08-7124-46,13-020,huehuetenango,san pedro soloma,instituto particular mixto intercultural ciencia y desarrollo,"barrio esquipulas, zona 6",77806985,petrona sabina lópez lorenzo de antonio,rosalio teleguario magzul,privado,urbana,monolingue,matutina,diario(regular),huehuetenango
13-09-0004-46,13-022,huehuetenango,san ildefonso ixtahuacan,"colegio privado mixto ""nuevo horizonte""",cabecera municipal,57811883,andrés tomás león andrés gaspar,juan josé ramírez lópez,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-09-0045-46,13-022,huehuetenango,san ildefonso ixtahuacan,colegio privado mixto preuniversitario cientifico integral,san ildefonso ixtahuacan,59991051,andrés tomás león andrés gaspar,josé vinicio pérez herrera,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-09-0046-46,13-022,huehuetenango,san ildefonso ixtahuacan,"colegio evangélico mixto privado ""emanuel""",cabecera municipal,57548166,andrés tomás león andrés gaspar,marlen milena yaque ramírez,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-09-0059-46,13-022,huehuetenango,san ildefonso ixtahuacan,liceo privado mixto edna edith herrera villatoro,cabecera municipal,59991051,andrés tomás león andrés gaspar,josé vinicio pérez herrera,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-09-0061-46,13-022,huehuetenango,san ildefonso ixtahuacan,"colegio evangélico privado mixto ""nuevo horizonte""",cabecera municipal,33370931,andrés tomás león andrés gaspar,juan josé ramírez lópez,privado,urbana,monolingue,matutina,diario(regular),huehuetenango
13-09-0072-46,13-060,huehuetenango,san ildefonso ixtahuacan,centro de educación extraescolar -ceex- grupo ceiba,"caserío el platanar, aldea casaca",49709946,aroldo hosberi sosa lópez,mayco leonel domingo hernández,privado,rural,monolingue,doble,semipresencial,huehuetenango
13-09-0074-46,13-022,huehuetenango,san ildefonso ixtahuacan,liceo privado mixto edna edith herrera villatoro,cabecera municipal,59991051,andrés tomás león andrés gaspar,josé vinicio pérez herrera,privado,urbana,monolingue,sin jornada,semipresencial (un día a la semana),huehuetenango
13-09-0078-46,13-022,huehuetenango,san ildefonso ixtahuacan,"liceo privado mixto ""wellmann""",cabecera municipal,49177782,andrés tomás león andrés gaspar,iris marleny herrera martínez,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-09-1582-46,13-022,huehuetenango,san ildefonso ixtahuacan,instituto normal mixto privado 'ajpon',san ildefonso,77228643,andrés tomás león andrés gaspar,rudy emilio morales de paz,privado,urbana,bilingue,vespertina,diario(regular),huehuetenango
13-11-0057-46,13-024,huehuetenango,la libertad,centro educativo comunitario adventista sinai,aldea el chalum,59966686,ruperto armando ramírez morales,esaú matías herrera,privado,rural,monolingue,vespertina,diario(regular),huehuetenango
13-11-0060-46,13-023,huehuetenango,la libertad,instituto nacional de educacion diversificada,nueva colonia,33053680,osbin naary garcía,rubio otoniel pérez martínez,oficial,urbana,monolingue,matutina,diario(regular),huehuetenango
13-11-0069-46,13-023,huehuetenango,la libertad,"colegio privado mixto ""emmanuel""",cabecera municipal,30181389,osbin naary garcía,estuardo hocsalón recinos hidalgo,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-11-0079-46,13-023,huehuetenango,la libertad,"colegio privado mixto ""libertense""","cabecera municipal, la libertad",49947279,osbin naary garcía,celestina isabel hernández castillo,privado,urbana,monolingue,sin jornada,semipresencial (un día a la semana),huehuetenango
13-12-0001-46,13-026,huehuetenango,la democracia,"colegio cristiano ""el labrador""",aldea valparaiso,33250100,abelardo mefiboset villatoro herrera,gleycee alondra rodríguez de león,privado,rural,monolingue,vespertina,diario(regular),huehuetenango
13-12-0004-46,13-026,huehuetenango,la democracia,"colegio mixto adventista ""valparaiso""",aldea valparaiso,57815519,abelardo mefiboset villatoro herrera,envin joel lópez sontay,privado,rural,monolingue,matutina,diario(regular),huehuetenango
13-12-0075-46,13-026,huehuetenango,la democracia,instituto privado mixto esfuerzo,aldea camojallito,30193496,abelardo mefiboset villatoro herrera,oracio almengor martínez villatoro,privado,rural,monolingue,doble,fin de semana,huehuetenango
13-12-0076-46,13-025,huehuetenango,la democracia,instituto nacional de educacion diversificada,la democracia,57595332,abelardo mefiboset villatoro herrera,lecxi magaly mendoza chun,oficial,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-12-0081-46,13-026,huehuetenango,la democracia,instituto particular mixto democracense,aldea camojallito,31227589,abelardo mefiboset villatoro herrera,neftalí manuel palacios torres,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-12-0096-46,13-026,huehuetenango,la democracia,colegio parroquial privado mixto santa teresita del niño jesús,aldea camojallito,55771707,abelardo mefiboset villatoro herrera,andrea maría matías tomás,privado,rural,monolingue,vespertina,diario(regular),huehuetenango
13-12-0097-46,13-026,huehuetenango,la democracia,instituto privado mixto esfuerzo,aldea camojallito,30193496,abelardo mefiboset villatoro herrera,oracio almengor martínez villatoro,privado,rural,monolingue,doble,fin de semana,huehuetenango
13-12-0098-46,13-025,huehuetenango,la democracia,"colegio evangelico mixto ""nazaret""",cabecera municipal,30193676,abelardo mefiboset villatoro herrera,cristino villatoro lópez,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-12-0102-46,13-025,huehuetenango,la democracia,instituto privado mixto de magisterio de educación primaria intercultural,camojallito,77738222,abelardo mefiboset villatoro herrera,juan francisco méndez mateo,privado,rural,monolingue,matutina,diario(regular),huehuetenango
13-12-0108-46,13-026,huehuetenango,la democracia,instituto privado mixto intercultural,camojallito,77738222,abelardo mefiboset villatoro herrera,juan francisco méndez mateo,privado,rural,monolingue,matutina,diario(regular),huehuetenango
13-12-0111-46,13-025,huehuetenango,la democracia,"instituto privado mixto ""esfuerzo""",aldea camojallito,30193496,abelardo mefiboset villatoro herrera,oracio almengor martínez villatoro,privado,rural,monolingue,vespertina,diario(regular),huehuetenango
13-12-0112-46,13-026,huehuetenango,la democracia,colegio evangélico mixto las doce perlas,la mesilla,37209435,abelardo mefiboset villatoro herrera,marvin darinel méndez pérez,privado,rural,monolingue,vespertina,diario(regular),huehuetenango
13-12-0114-46,13-026,huehuetenango,la democracia,"instituto privado mixto ""superación""",aldea santa rosa,46467680,abelardo mefiboset villatoro herrera,tommy dionicio lorenzo felipe,privado,rural,monolingue,doble,fin de semana,huehuetenango
13-12-0116-46,13-026,huehuetenango,la democracia,colegio evangélico privado mixto castillo fuerte,aldea la mesilla,45890483,abelardo mefiboset villatoro herrera,yoni alexander castillo pérez,privado,rural,monolingue,vespertina,diario(regular),huehuetenango
13-12-0119-46,13-025,huehuetenango,la democracia,"colegio evangélico mixto ""nazaret""","8a. calle 1-35, zona 2",30193676,abelardo mefiboset villatoro herrera,cristino villatoro lópez,privado,urbana,monolingue,doble,diario(regular),huehuetenango
13-12-0125-46,13-026,huehuetenango,la democracia,colegio evangélico privado mixto castillo fuerte,la mesilla,45890483,abelardo mefiboset villatoro herrera,yoni alexander castillo pérez,privado,rural,monolingue,matutina,diario(regular),huehuetenango
13-12-0126-46,13-026,huehuetenango,la democracia,"instituto privado mixto ""esfuerzo""",aldea camojallito,30193496,abelardo mefiboset villatoro herrera,oracio almengor martínez villatoro,privado,rural,monolingue,vespertina,diario(regular),huehuetenango
13-12-0131-46,13-060,huehuetenango,la democracia,centro de educación extraescolar ceex,aldea buenos aires,45033326,aroldo hosberi sosa lópez,cathy yesenia imul us,privado,rural,monolingue,doble,diario(regular),huehuetenango
13-12-0133-46,13-026,huehuetenango,la democracia,instituto privado mixto esfuerzo,aldea camojallito,30193496,abelardo mefiboset villatoro herrera,oracio almengor martínez villatoro,privado,rural,monolingue,sin jornada,semipresencial (un día a la semana),huehuetenango
13-12-0134-46,13-026,huehuetenango,la democracia,instituto particular mixto democracense,aldea camojallito,30620035,abelardo mefiboset villatoro herrera,víctor alfonso tello morales,privado,rural,monolingue,sin jornada,semipresencial (fin de semana),huehuetenango
13-12-0138-46,13-025,huehuetenango,la democracia,"instituto mixto privado ""daniel armas""",cabecera municipal,32559193,abelardo mefiboset villatoro herrera,frobel lópez ordoñez,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-12-0140-46,13-025,huehuetenango,la democracia,instituto privado mixto intercultural,aldea camojallito,30666309,abelardo mefiboset villatoro herrera,juan francisco méndez mateo,privado,rural,monolingue,doble,fin de semana,huehuetenango
13-12-0143-46,13-026,huehuetenango,la democracia,"colegio parroquial privado mixto ""santa teresita del niño jesús""",aldea camojallito,55771707,abelardo mefiboset villatoro herrera,emilda yanira lópez lópez,privado,rural,monolingue,matutina,diario(regular),huehuetenango
13-12-5947-46,13-026,huehuetenango,la democracia,instituto particular mixto democracense,aldea camojallito,30620035,abelardo mefiboset villatoro herrera,víctor alfonso tello morales,privado,rural,monolingue,doble,fin de semana,huehuetenango
13-12-6585-46,13-025,huehuetenango,la democracia,colegio evangelico mixto nazaret,cabecera municipal,30193676,abelardo mefiboset villatoro herrera,cristino villatoro lópez,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-13-0030-46,13-027,huehuetenango,san miguel acatan,instituto nacional de educacion diversificada,cabecera municipal,48075994,rudy aroldo gonzález gonzález,irma yolanda lópez camposeco,oficial,urbana,bilingue,vespertina,diario(regular),huehuetenango
13-14-0012-46,13-028,huehuetenango,san rafael la independencia,instituto nacional de educacion diversificada,cabecera municipal,46886962,gabino pascual gomez,rosa mariela aguirre miguel,oficial,urbana,bilingue,vespertina,diario(regular),huehuetenango
13-15-0048-46,13-029,huehuetenango,todos santos cuchumatan,"instituto nacional de educacion diversificada, todosantero",canton el calvario,33559269,elidio natalio velásquez mazariegos,olsen adrian ortiz paz,oficial,urbana,monolingue,matutina,diario(regular),huehuetenango
13-15-0054-46,13-029,huehuetenango,todos santos cuchumatan,liceo privado mixto mam de desarrollo educativo,calle real del cementerio,55265451,elidio natalio velásquez mazariegos,felipe jerónimo pablo,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-15-0057-46,13-029,huehuetenango,todos santos cuchumatan,liceo privado señor san martín,aldea san martín cuchumatán,55211945,elidio natalio velásquez mazariegos,martha dolores ortíz aguilar,privado,rural,monolingue,vespertina,diario(regular),huehuetenango
13-15-0059-46,13-060,huehuetenango,todos santos cuchumatan,centro de educación extraescolar ceex,cabecera municipal,32134222,aroldo hosberi sosa lópez,adelina mendoza pérez,privado,urbana,monolingue,doble,semipresencial,huehuetenango
13-15-0061-46,13-029,huehuetenango,todos santos cuchumatan,liceo privado señor san martín,aldea san martín cuchumatán,40126136,elidio natalio velásquez mazariegos,martha dolores ortíz aguilar,privado,rural,monolingue,doble,fin de semana,huehuetenango
13-15-0062-46,13-029,huehuetenango,todos santos cuchumatan,liceo privado señor san martín,aldea san martín cuchumatán,40126136,elidio natalio velásquez mazariegos,martha dolores ortíz aguilar,privado,rural,monolingue,doble,fin de semana,huehuetenango
13-15-0065-46,13-029,huehuetenango,todos santos cuchumatan,liceo privado mixto mam de desarrollo,calle real cementerio,55265451,elidio natalio velásquez mazariegos,felipe jerónimo pablo,privado,urbana,monolingue,sin jornada,semipresencial (un día a la semana),huehuetenango
13-15-0067-46,13-029,huehuetenango,todos santos cuchumatan,liceo privado señor san martín cuchumatán,aldea san martín cuchumatán,40124749,elidio natalio velásquez mazariegos,martha dolores ortíz aguilar,privado,rural,monolingue,sin jornada,semipresencial (fin de semana),huehuetenango
13-16-0022-46,13-055,huehuetenango,san juan atitan,instituto de educación diversificada por cooperativa de enseñanza cantón el bosque,cantón el bosque,30145224,onésimo eleuterio godínez jacinto,mario jacinto claudio,cooperativa,urbana,bilingue,vespertina,diario(regular),huehuetenango
13-17-0055-46,13-030,huehuetenango,santa eulalia,"colegio privado mixto ""elohim""",cabecera municipal,77659671,juan carlos morales gonzalez,julio enrique juárez silvestre,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-17-0060-46,13-030,huehuetenango,santa eulalia,"colegio privado mixto ""elohim""","cantón vista hermosa santa eulalia, huehuetenango",77659671,juan carlos morales gonzalez,julio enrique juárez silvestre,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-17-0067-46,13-030,huehuetenango,santa eulalia,instituto nacional de educación diversificada,aldea cocola grande,58075415,juan carlos morales gonzalez,carlos fernando ramírez,oficial,rural,monolingue,vespertina,diario(regular),huehuetenango
13-17-0071-46,13-030,huehuetenango,santa eulalia,"colegio parroquial ""santa eulalia""",cabecera municipal,46858682,juan carlos morales gonzalez,aura marína francísco antonio,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-17-0075-46,13-030,huehuetenango,santa eulalia,instituto nacional de educación diversificada,cantón centro,53772463,juan carlos morales gonzalez,ismael isaías sebastián pascual,oficial,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-17-0076-46,13-031,huehuetenango,santa eulalia,instituto de educación diversificada por cooperativa de enseñanza santa eulalia,vista hermosa,45511355,juan carlos morales gonzález,alejandro león marcos,cooperativa,urbana,bilingue,vespertina,diario(regular),huehuetenango
13-17-0078-46,13-030,huehuetenango,santa eulalia,"colegio privado mixto evangelico ""shalem""",cantón calvario,32221852,juan carlos morales gonzalez,mariano alejandro martínez león,privado,urbana,bilingue,vespertina,diario(regular),huehuetenango
13-17-0080-46,13-030,huehuetenango,santa eulalia,asociación de maestros de educación rural de guatemala -amerg-,"cabecera municipal, santa eulalia",31207507,juan carlos morales gonzalez,demostenes mateo sebastian martin,privado,urbana,monolingue,sin jornada,semipresencial (un día a la semana),huehuetenango
13-17-0082-46,13-030,huehuetenango,santa eulalia,"colegio privado mixto ""ciencias modernas""",cabecera municipal,36393145,juan carlos morales gonzalez,demostenes mateo sebastian martin,privado,urbana,monolingue,matutina,diario(regular),huehuetenango
13-17-0083-46,13-030,huehuetenango,santa eulalia,"colegio privado mixto ""elohim""",cantón vista hermosa,77659671,juan carlos morales gonzalez,julio enrique járez silvestre,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-17-0085-46,13-030,huehuetenango,santa eulalia,"colegio privado mixto ""elhohim""",cantón vista hermosa,77659671,juan carlos morales gonzalez,julio enrique juárez silvestre,privado,rural,monolingue,sin jornada,semipresencial (un día a la semana),huehuetenango
13-18-0048-46,13-033,huehuetenango,san mateo ixtatan,instituto de educación diversificada por cooperativa de enseñanza yinhatil nab´en (semilla de la sabiduría),cantón chakchakk´en,51952723,augusto manuel andrés sebastián,diego pérez gómez,cooperativa,urbana,monolingue,matutina,diario(regular),huehuetenango
13-18-0052-46,13-033,huehuetenango,san mateo ixtatan,instituto normal mixto por cooperativa adscrito al instituto de educación básica por cooperativa,cabecera municipal,49990850,augusto manuel andrés sebastián,evangelina ramos hernández,cooperativa,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-18-0075-46,13-033,huehuetenango,san mateo ixtatan,instituto nacional de educación diversificada,cantón yunechonhab,47916956,augusto manuel andrés sebastián,esther gómez gómez,oficial,urbana,monolingue,matutina,diario(regular),huehuetenango
13-19-0051-46,13-034,huehuetenango,colotenango,instituto privado mixto diversificado ciencia y progreso,cabecera municipal,32320257,artemio noe morales villatoro,andy ronaldo villatoro molina,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-19-0055-46,13-034,huehuetenango,colotenango,"colegio privado mixto ""génesis""",cabecera municipal,46221871,artemio noe morales villatoro,aldo calixto pineda molina,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-19-0057-46,13-034,huehuetenango,colotenango,"colegio privado mixto ""génesis""",cabecera municipal,46221871,artemio noe morales villatoro,aldo calixto pineda molina,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-19-0064-46,13-034,huehuetenango,colotenango,colegio privado mixto génesis,cabecera municipal,46221871,artemio noe morales villatoro,aldo calixto pineda molina,privado,urbana,monolingue,sin jornada,semipresencial (un día a la semana),huehuetenango
13-20-0043-46,13-060,huehuetenango,san sebastian huehuetenango,centro de educación extraescolar ceex,cabecera municipal,32134222,aroldo hosberi sosa lópez,william eliseo hernández lópez,privado,urbana,monolingue,doble,semipresencial,huehuetenango
13-20-0047-46,13-060,huehuetenango,san sebastian huehuetenango,centro de educación extraescolar ceex municipal,"caserío tziminas, aldea tzabal",57211680,aroldo hosberi sosa lópez,josé hernández gregorio,privado,rural,monolingue,sin jornada,semipresencial (un día a la semana),huehuetenango
13-20-1784-46,13-036,huehuetenango,san sebastian huehuetenango,"colegio privado mixto ""ciencia y cultura""","san sebastian, huehuetenango",50572400,filiberto leonel ixcotoyac ixcotoyac,paulina domingo lópez,privado,urbana,bilingue,vespertina,diario(regular),huehuetenango
13-21-0026-46,13-038,huehuetenango,tectitan,instituto nacional de educacion diversificada,cabecera municipal,52058261,josé david velásquez angel,gerardo pérez morales,oficial,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-22-0043-46,13-039,huehuetenango,concepcion huista,instituto nacional de educación diversificada,cantón ciprés,53256181,josé de jesús camposeco méndoza,ricardo andrés santizo rafaél,oficial,urbana,bilingue,matutina,diario(regular),huehuetenango
13-23-0022-46,13-040,huehuetenango,san juan ixcoy,instituto nacional de educacion diversificada,cabecera municipal,46443582,rigoberto gabriel gonzález mérida,césar amílcar lópez garcía,oficial,urbana,bilingue,vespertina,diario(regular),huehuetenango
13-23-0035-46,13-040,huehuetenango,san juan ixcoy,colegio paraiso escondido,cabecera municipal,30029953,rigoberto gabriel gonzález mérida,maría dolores bernabé velásquez,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-23-0036-46,13-040,huehuetenango,san juan ixcoy,colegio paraiso escondido,cabecera municipal,51302140,rigoberto gabriel gonzález mérida,mateo tercero garcía,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-23-0038-46,13-040,huehuetenango,san juan ixcoy,colegio paraiso escondido,cabecera municipal,51302140,rigoberto gabriel gonzález mérida,mateo tercero garcía,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-23-0058-46,13-040,huehuetenango,san juan ixcoy,"colegio preuniversitario ""del valle""",cabecera municipal cabecera municipal,49059904,rigoberto gabriel gonzález mérida,domingo bautista páiz,privado,urbana,bilingue,matutina,diario(regular),huehuetenango
13-23-0059-46,13-040,huehuetenango,san juan ixcoy,"colegio preuniversitario ""del valle""",cabecera municipal cabecera municipal,49059904,rigoberto gabriel gonzález mérida,domingo bautista páiz,privado,urbana,bilingue,matutina,diario(regular),huehuetenango
13-23-0073-46,13-040,huehuetenango,san juan ixcoy,colegio paraíso escondido,cabecera municipal,51302140,rigoberto gabriel gonzález mérida,mateo tercero garcía,privado,urbana,monolingue,sin jornada,semipresencial (un día a la semana),huehuetenango
13-23-0074-46,13-040,huehuetenango,san juan ixcoy,colegio sígueme,cabecera municipal,49059904,rigoberto gabriel gonzález mérida,pascual lópez raymundo,privado,urbana,monolingue,matutina,diario(regular),huehuetenango
13-24-0012-46,13-041,huehuetenango,san antonio huista,"colegio privado mixto ""nuevos horizontes""",canton central,57839278,kelvin vidalin del valle mazariegos,héctor alfredo morales martínez,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-24-0016-46,13-041,huehuetenango,san antonio huista,liceo privado mixto montessori,cabecera municipal,57840243,kelvin vidalin del valle mazariegos,elmer amilcar martínez vicente,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-24-0021-46,13-041,huehuetenango,san antonio huista,instituto normal privado juan jose arevalo bermejo,canton reforma,77921730,kelvin vidalin del valle mazariegos,luis enrique vásquez velásquez,privado,urbana,monolingue,matutina,diario(regular),huehuetenango
13-24-0022-46,13-041,huehuetenango,san antonio huista,instituto nacional de educacion diversificada,canton reforma,33547898,kelvin vidalin del valle mazariegos,carlos simons castillo funes,oficial,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-24-0033-46,13-060,huehuetenango,san antonio huista,escuela de caficultura región huista,cantón reforma,50166648,aroldo hosberi sosa lópez,jorge pablo pablo,privado,urbana,monolingue,doble,fin de semana,huehuetenango
13-24-0037-46,13-041,huehuetenango,san antonio huista,"instituto normal privado ""juan josé arévalo bermejo""",cantón reforma,77921730,kelvin vidalin del valle mazariegos,luis enrique vásquez velásquez,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
13-24-0041-46,13-041,huehuetenango,san antonio huista,"colegio cristiano ""bethel""",cantón recreo,30601105,kelvin vidalin del valle mazariegos,josé alfredo lópez rodríguez,privado,urbana,monolingue,vespertina,diario(regular),huehuetenango
